customerID,churn_probability,risk_flag,risk_band,threshold_used,model_name,MonthlyCharges,tenure,Contract,PaymentMethod,InternetService,tenure_bucket,services_count,customer_value,revenue_at_risk,top_risk_reasons,explanation_method,actual_churn
9497-QCMMS,0.9525,High,Critical,0.55,logistic_regression,93.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,4,1122.6,1069.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5126-RCXYW,0.0677,Low,Low,0.55,logistic_regression,46.0,54,Two year,Credit card (automatic),DSL,48m+,3,552.0,37.37,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
2123-VSCOT,0.0675,Low,Low,0.55,logistic_regression,72.1,59,Two year,Bank transfer (automatic),DSL,48m+,5,865.2,58.4,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
9194-GFVOI,0.0675,Low,Low,0.55,logistic_regression,84.35,42,Two year,Credit card (automatic),DSL,25-48m,7,1012.2,68.32,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
9385-NXKDA,0.0675,Low,Low,0.55,logistic_regression,82.65,72,Two year,Credit card (automatic),DSL,48m+,7,991.8,66.95,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8717-VCTXJ,0.0674,Low,Low,0.55,logistic_regression,19.55,42,One year,Mailed check,No,25-48m,1,234.6,15.81,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8510-BBWMU,0.0674,Low,Low,0.55,logistic_regression,19.75,41,One year,Mailed check,No,25-48m,1,237.0,15.97,Monthly Charges; Average monthly spend; Contract: One year,shap,No
2706-QZIHY,0.0671,Low,Low,0.55,logistic_regression,25.2,15,Two year,Mailed check,No,13-24m,2,302.4,20.29,Tenure; Monthly Charges; Average monthly spend,shap,No
9801-NOSHQ,0.0671,Low,Low,0.55,logistic_regression,19.8,23,One year,Mailed check,No,13-24m,1,237.6,15.94,Monthly Charges; Tenure; Average monthly spend,shap,No
5317-FLPJF,0.067,Low,Low,0.55,logistic_regression,61.35,66,Two year,Bank transfer (automatic),DSL,48m+,5,736.2,49.33,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
9470-YFUYI,0.067,Low,Low,0.55,logistic_regression,71.0,71,One year,Bank transfer (automatic),DSL,48m+,5,852.0,57.08,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
6974-DAFLI,0.0669,Low,Low,0.55,logistic_regression,19.7,55,One year,Electronic check,No,48m+,1,236.4,15.82,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
0378-XSZPU,0.0669,Low,Low,0.55,logistic_regression,60.3,58,One year,Credit card (automatic),DSL,48m+,4,723.6,48.41,Tenure band: 48m+; Contract: One year; Monthly Charges,shap,Yes
8390-FESFV,0.0668,Low,Low,0.55,logistic_regression,84.5,62,Two year,Bank transfer (automatic),DSL,48m+,7,1014.0,67.74,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
7153-CHRBV,0.0668,Low,Low,0.55,logistic_regression,59.3,57,One year,Mailed check,DSL,48m+,4,711.6,47.53,Tenure band: 48m+; Contract: One year; Monthly Charges,shap,No
5498-IBWPI,0.0666,Low,Low,0.55,logistic_regression,49.4,66,One year,Credit card (automatic),DSL,48m+,2,592.8,39.48,Monthly Charges; Tenure band: 48m+; Contract: One year,shap,No
3654-ARMGP,0.0664,Low,Low,0.55,logistic_regression,88.65,61,Two year,Credit card (automatic),DSL,48m+,7,1063.8,70.64,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6828-HMKWP,0.0664,Low,Low,0.55,logistic_regression,21.05,12,Two year,Bank transfer (automatic),No,0-12m,1,252.6,16.77,Tenure; Monthly Charges; Average monthly spend,shap,No
0804-YGEQV,0.0664,Low,Low,0.55,logistic_regression,24.45,43,One year,Bank transfer (automatic),No,25-48m,2,293.4,19.48,Monthly Charges; Average monthly spend; Contract: One year,shap,No
6120-RJKLU,0.0664,Low,Low,0.55,logistic_regression,79.95,62,Two year,Credit card (automatic),DSL,48m+,6,959.4,63.7,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
5158-RIVOP,0.0663,Low,Low,0.55,logistic_regression,20.9,11,Two year,Credit card (automatic),No,0-12m,1,250.8,16.63,Tenure; Monthly Charges; Average monthly spend,shap,No
3251-YMVWZ,0.0663,Low,Low,0.55,logistic_regression,24.05,53,One year,Bank transfer (automatic),No,48m+,2,288.6,19.13,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
2753-JMMCV,0.0662,Low,Low,0.55,logistic_regression,74.2,65,Two year,Credit card (automatic),DSL,48m+,6,890.4,58.94,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
8869-TORSS,0.0661,Low,Low,0.55,logistic_regression,60.35,48,One year,Credit card (automatic),DSL,25-48m,4,724.2,47.87,Contract: One year; Monthly Charges; Paperless Billing: No,shap,Yes
5321-NTRKC,0.0661,Low,Low,0.55,logistic_regression,79.85,66,Two year,Bank transfer (automatic),DSL,48m+,6,958.2,63.34,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
7508-DQAKK,0.0661,Low,Low,0.55,logistic_regression,86.4,64,Two year,Credit card (automatic),DSL,48m+,8,1036.8,68.53,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
2819-GWENI,0.066,Low,Low,0.55,logistic_regression,19.9,28,One year,Mailed check,No,25-48m,1,238.8,15.76,Monthly Charges; Average monthly spend; Contract: One year,shap,No
1498-NHTLT,0.066,Low,Low,0.55,logistic_regression,86.75,59,Two year,Electronic check,DSL,48m+,7,1041.0,68.71,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8645-KOMJQ,0.066,Low,Low,0.55,logistic_regression,81.95,69,Two year,Bank transfer (automatic),DSL,48m+,7,983.4,64.9,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6223-DHJGV,0.0657,Low,Low,0.55,logistic_regression,20.65,42,One year,Mailed check,No,25-48m,1,247.8,16.28,Monthly Charges; Average monthly spend; Contract: One year,shap,No
5627-TVBPP,0.0657,Low,Low,0.55,logistic_regression,20.1,35,One year,Credit card (automatic),No,25-48m,1,241.2,15.85,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8194-PEEBY,0.0657,Low,Low,0.55,logistic_regression,19.9,24,One year,Mailed check,No,13-24m,1,238.8,15.69,Monthly Charges; Tenure; Average monthly spend,shap,No
6719-FGEDO,0.0656,Low,Low,0.55,logistic_regression,97.0,72,Two year,Bank transfer (automatic),Fiber optic,48m+,6,1164.0,76.36,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
6963-EZQEE,0.0655,Low,Low,0.55,logistic_regression,88.55,70,Two year,Credit card (automatic),DSL,48m+,8,1062.6,69.6,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5512-IDZEI,0.0654,Low,Low,0.55,logistic_regression,24.9,46,One year,Electronic check,No,25-48m,2,298.8,19.54,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0298-XACET,0.0652,Low,Low,0.55,logistic_regression,50.2,52,Two year,Mailed check,DSL,48m+,4,602.4,39.28,Monthly Charges; Tenure band: 48m+; Streaming TV: Yes,shap,No
0436-TWFFZ,0.0651,Low,Low,0.55,logistic_regression,85.25,67,Two year,Mailed check,DSL,48m+,7,1023.0,66.6,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
2612-PHGOX,0.065,Low,Low,0.55,logistic_regression,76.1,64,Two year,Bank transfer (automatic),DSL,48m+,6,913.2,59.36,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
2277-AXSDC,0.065,Low,Low,0.55,logistic_regression,19.75,32,One year,Bank transfer (automatic),No,25-48m,1,237.0,15.4,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8966-OIQHG,0.0649,Low,Low,0.55,logistic_regression,20.75,22,One year,Bank transfer (automatic),No,13-24m,1,249.0,16.16,Monthly Charges; Tenure; Average monthly spend,shap,No
4573-JKNAE,0.0648,Low,Low,0.55,logistic_regression,19.35,12,Two year,Bank transfer (automatic),No,0-12m,1,232.2,15.05,Tenure; Monthly Charges; Average monthly spend,shap,No
8050-DVOJX,0.0648,Low,Low,0.55,logistic_regression,81.35,49,Two year,Credit card (automatic),DSL,48m+,7,976.2,63.26,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
1177-XZBJL,0.0647,Low,Low,0.55,logistic_regression,64.15,53,One year,Bank transfer (automatic),DSL,48m+,5,769.8,49.81,Tenure band: 48m+; Services subscribed; Contract: One year,shap,No
2996-XAUVF,0.0646,Low,Low,0.55,logistic_regression,40.05,70,Two year,Mailed check,DSL,48m+,2,480.6,31.05,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
3649-JPUGY,0.0646,Low,Low,0.55,logistic_regression,88.6,72,Two year,Bank transfer (automatic),DSL,48m+,7,1063.2,68.68,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5876-QMYLD,0.0645,Low,Low,0.55,logistic_regression,20.05,23,One year,Mailed check,No,13-24m,1,240.6,15.52,Monthly Charges; Tenure; Average monthly spend,shap,No
8060-HIWJJ,0.0644,Low,Low,0.55,logistic_regression,86.55,64,Two year,Credit card (automatic),DSL,48m+,7,1038.6,66.89,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5125-CNDSP,0.0643,Low,Low,0.55,logistic_regression,40.6,63,One year,Bank transfer (automatic),DSL,48m+,3,487.2,31.33,Monthly Charges; Tenure band: 48m+; Contract: One year,shap,No
5918-VUKWP,0.0642,Low,Low,0.55,logistic_regression,20.55,32,One year,Bank transfer (automatic),No,25-48m,1,246.6,15.83,Monthly Charges; Average monthly spend; Contract: One year,shap,No
5774-QPLTF,0.0641,Low,Low,0.55,logistic_regression,20.35,50,One year,Mailed check,No,48m+,1,244.2,15.65,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
4121-AGSIN,0.0641,Low,Low,0.55,logistic_regression,24.5,58,One year,Credit card (automatic),No,48m+,2,294.0,18.85,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
1122-YJBCS,0.064,Low,Low,0.55,logistic_regression,53.65,69,One year,Credit card (automatic),DSL,48m+,3,643.8,41.2,Tenure band: 48m+; Monthly Charges; Contract: One year,shap,No
2302-OUZXB,0.064,Low,Low,0.55,logistic_regression,82.15,72,Two year,Bank transfer (automatic),DSL,48m+,6,985.8,63.09,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
4500-HKANN,0.064,Low,Low,0.55,logistic_regression,59.7,23,Two year,Mailed check,DSL,13-24m,4,716.4,45.85,Tenure; Monthly Charges; Services subscribed,shap,No
4676-WLUHT,0.0639,Low,Low,0.55,logistic_regression,46.2,54,Two year,Bank transfer (automatic),DSL,48m+,3,554.4,35.43,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
0064-SUDOG,0.0638,Low,Low,0.55,logistic_regression,20.3,12,Two year,Bank transfer (automatic),No,0-12m,1,243.6,15.54,Tenure; Monthly Charges; Average monthly spend,shap,No
4825-XJGDM,0.0637,Low,Low,0.55,logistic_regression,43.7,61,One year,Credit card (automatic),DSL,48m+,4,524.4,33.4,Monthly Charges; Tenure band: 48m+; Contract: One year,shap,No
6681-ZSEXG,0.0637,Low,Low,0.55,logistic_regression,59.5,56,Two year,Credit card (automatic),DSL,48m+,4,714.0,45.48,Tenure band: 48m+; Monthly Charges; Tech Support: No,shap,No
1834-WULEG,0.0637,Low,Low,0.55,logistic_regression,20.25,24,One year,Mailed check,No,13-24m,1,243.0,15.48,Monthly Charges; Tenure; Average monthly spend,shap,No
0739-UUAJR,0.0636,Low,Low,0.55,logistic_regression,53.8,72,Two year,Credit card (automatic),DSL,48m+,4,645.6,41.06,Tenure band: 48m+; Monthly Charges; Streaming Movies: Yes,shap,No
3887-PBQAO,0.0635,Low,Low,0.55,logistic_regression,25.9,45,One year,Credit card (automatic),No,25-48m,2,310.8,19.74,Monthly Charges; Average monthly spend; Contract: One year,shap,No
3057-VJJQE,0.0635,Low,Low,0.55,logistic_regression,55.25,35,Two year,Mailed check,DSL,25-48m,3,663.0,42.1,Monthly Charges; Tech Support: No; Average monthly spend,shap,No
8200-LGKSR,0.0633,Low,Low,0.55,logistic_regression,83.2,71,Two year,Electronic check,DSL,48m+,7,998.4,63.2,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6810-VCAEX,0.0632,Low,Low,0.55,logistic_regression,39.65,47,One year,Credit card (automatic),DSL,25-48m,3,475.8,30.07,Monthly Charges; Contract: One year; Average monthly spend,shap,No
0604-THJFP,0.0632,Low,Low,0.55,logistic_regression,75.95,59,Two year,Credit card (automatic),DSL,48m+,5,911.4,57.6,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
2361-UPSND,0.0631,Low,Low,0.55,logistic_regression,70.6,46,One year,Mailed check,DSL,25-48m,5,847.2,53.46,Services subscribed; Contract: One year; Streaming Movies: Yes,shap,No
2274-XUATA,0.0629,Low,Low,0.55,logistic_regression,63.1,72,Two year,Bank transfer (automatic),DSL,48m+,6,757.2,47.63,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
4962-CHQPW,0.0629,Low,Low,0.55,logistic_regression,19.85,29,One year,Mailed check,No,25-48m,1,238.2,14.98,Monthly Charges; Average monthly spend; Contract: One year,shap,No
9560-BBZXK,0.0628,Low,Low,0.55,logistic_regression,31.05,36,Two year,Bank transfer (automatic),DSL,25-48m,1,372.6,23.4,Monthly Charges; Average monthly spend; Phone Service: Yes,shap,No
8404-VIOMB,0.0628,Low,Low,0.55,logistic_regression,62.5,66,Two year,Bank transfer (automatic),DSL,48m+,6,750.0,47.1,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
4565-EVZMJ,0.0627,Low,Low,0.55,logistic_regression,58.9,47,One year,Mailed check,DSL,25-48m,4,706.8,44.32,Contract: One year; Monthly Charges; Paperless Billing: No,shap,No
5456-ITGIC,0.0627,Low,Low,0.55,logistic_regression,64.45,72,Two year,Credit card (automatic),DSL,48m+,6,773.4,48.49,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
2995-YWTCD,0.0626,Low,Low,0.55,logistic_regression,24.9,19,Two year,Bank transfer (automatic),No,13-24m,2,298.8,18.7,Monthly Charges; Tenure; Average monthly spend,shap,No
9102-OXKFY,0.0626,Low,Low,0.55,logistic_regression,54.15,59,Two year,Credit card (automatic),DSL,48m+,3,649.8,40.68,Tenure band: 48m+; Monthly Charges; Average monthly spend,shap,No
9888-ZCUMM,0.0626,Low,Low,0.55,logistic_regression,60.05,64,Two year,Bank transfer (automatic),DSL,48m+,5,720.6,45.11,Tenure band: 48m+; Services subscribed; Streaming Movies: Yes,shap,No
8169-SAEJD,0.0625,Low,Low,0.55,logistic_regression,56.55,69,Two year,Credit card (automatic),DSL,48m+,4,678.6,42.41,Tenure band: 48m+; Monthly Charges; Streaming Movies: Yes,shap,No
6586-MYGKD,0.0623,Low,Low,0.55,logistic_regression,76.95,70,Two year,Credit card (automatic),DSL,48m+,6,923.4,57.53,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
0455-ENTCR,0.0623,Low,Low,0.55,logistic_regression,85.25,66,Two year,Electronic check,DSL,48m+,7,1023.0,63.73,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
8007-YYPWD,0.0622,Low,Low,0.55,logistic_regression,25.05,15,Two year,Bank transfer (automatic),No,13-24m,2,300.6,18.7,Tenure; Monthly Charges; Average monthly spend,shap,No
5792-JALQC,0.0621,Low,Low,0.55,logistic_regression,59.85,52,Two year,Bank transfer (automatic),DSL,48m+,4,718.2,44.6,Tenure band: 48m+; Senior Citizen; Monthly Charges,shap,No
6732-VAILE,0.0619,Low,Low,0.55,logistic_regression,85.95,70,Two year,Credit card (automatic),DSL,48m+,7,1031.4,63.84,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
9670-BPNXF,0.0618,Low,Low,0.55,logistic_regression,62.55,45,One year,Credit card (automatic),DSL,25-48m,4,750.6,46.39,Contract: One year; Paperless Billing: No; Contract: Two year,shap,No
6242-FEGFD,0.0617,Low,Low,0.55,logistic_regression,96.6,66,Two year,Mailed check,Fiber optic,48m+,6,1159.2,71.52,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
4334-HOWRP,0.0617,Low,Low,0.55,logistic_regression,64.95,72,Two year,Credit card (automatic),DSL,48m+,6,779.4,48.09,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
3812-LRZIR,0.0615,Low,Low,0.55,logistic_regression,24.5,27,Two year,Electronic check,No,25-48m,2,294.0,18.08,Monthly Charges; Average monthly spend; Tenure,shap,No
5394-MEITZ,0.0612,Low,Low,0.55,logistic_regression,80.6,60,Two year,Bank transfer (automatic),DSL,48m+,6,967.2,59.19,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
7054-DMVAS,0.0612,Low,Low,0.55,logistic_regression,65.3,54,Two year,Bank transfer (automatic),DSL,48m+,4,783.6,47.96,Tenure band: 48m+; Streaming TV: Yes; Paperless Billing: No,shap,No
1837-YQUCE,0.0611,Low,Low,0.55,logistic_regression,58.35,70,Two year,Bank transfer (automatic),DSL,48m+,5,700.2,42.78,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
0617-AQNWT,0.0609,Low,Low,0.55,logistic_regression,47.85,64,Two year,Electronic check,DSL,48m+,4,574.2,34.97,Monthly Charges; Tenure band: 48m+; Streaming Movies: Yes,shap,Yes
8469-SNFFH,0.0607,Low,Low,0.55,logistic_regression,79.4,70,One year,Bank transfer (automatic),DSL,48m+,7,952.8,57.83,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5469-NUJUR,0.0606,Low,Low,0.55,logistic_regression,19.95,19,Two year,Mailed check,No,13-24m,1,239.4,14.51,Monthly Charges; Tenure; Average monthly spend,shap,No
5453-YBTWV,0.0606,Low,Low,0.55,logistic_regression,101.1,70,Two year,Credit card (automatic),Fiber optic,48m+,6,1213.2,73.52,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
5702-KVQRD,0.0605,Low,Low,0.55,logistic_regression,82.55,71,Two year,Electronic check,DSL,48m+,6,990.6,59.93,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
3566-CAAYU,0.0604,Low,Low,0.55,logistic_regression,49.85,64,Two year,Electronic check,DSL,48m+,4,598.2,36.13,Monthly Charges; Tenure band: 48m+; Streaming Movies: Yes,shap,No
9824-QCJPK,0.0604,Low,Low,0.55,logistic_regression,20.0,36,One year,Mailed check,No,25-48m,1,240.0,14.5,Monthly Charges; Average monthly spend; Contract: One year,shap,No
5232-NXPAY,0.0604,Low,Low,0.55,logistic_regression,74.45,47,Two year,Mailed check,DSL,25-48m,5,893.4,53.96,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
2599-CIPQE,0.0603,Low,Low,0.55,logistic_regression,109.3,71,Two year,Credit card (automatic),Fiber optic,48m+,7,1311.6,79.09,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
3933-DQPWX,0.0602,Low,Low,0.55,logistic_regression,39.7,50,Two year,Credit card (automatic),DSL,48m+,3,476.4,28.68,Monthly Charges; Tenure band: 48m+; Average monthly spend,shap,No
8565-WUXZU,0.0599,Low,Low,0.55,logistic_regression,84.8,72,Two year,Credit card (automatic),Fiber optic,48m+,4,1017.6,60.95,Internet Service: Fiber optic; Total Charges; Tenure band: 48m+,shap,No
8884-FEEWR,0.0598,Low,Low,0.55,logistic_regression,20.6,35,One year,Bank transfer (automatic),No,25-48m,1,247.2,14.78,Monthly Charges; Average monthly spend; Contract: One year,shap,No
3745-HRPHI,0.0598,Low,Low,0.55,logistic_regression,54.65,66,Two year,Bank transfer (automatic),DSL,48m+,4,655.8,39.22,Tenure band: 48m+; Monthly Charges; Streaming Movies: Yes,shap,No
7061-OVMIM,0.0598,Low,Low,0.55,logistic_regression,19.55,30,One year,Bank transfer (automatic),No,25-48m,1,234.6,14.03,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0383-CLDDA,0.0598,Low,Low,0.55,logistic_regression,85.35,69,Two year,Credit card (automatic),DSL,48m+,7,1024.2,61.25,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5495-GPSRW,0.0597,Low,Low,0.55,logistic_regression,19.7,20,Two year,Mailed check,No,13-24m,1,236.4,14.11,Monthly Charges; Tenure; Average monthly spend,shap,No
1293-HHSHJ,0.0597,Low,Low,0.55,logistic_regression,21.1,35,One year,Mailed check,No,25-48m,1,253.2,15.12,Monthly Charges; Average monthly spend; Contract: One year,shap,No
3891-NLXJB,0.0596,Low,Low,0.55,logistic_regression,40.55,37,Two year,Mailed check,DSL,25-48m,3,486.6,29.0,Monthly Charges; Average monthly spend; Paperless Billing: No,shap,No
7233-PAHHL,0.0596,Low,Low,0.55,logistic_regression,84.0,66,Two year,Mailed check,DSL,48m+,7,1008.0,60.08,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
2138-VFAPZ,0.0595,Low,Low,0.55,logistic_regression,19.7,14,Two year,Mailed check,No,13-24m,1,236.4,14.07,Tenure; Monthly Charges; Average monthly spend,shap,No
3638-WEABW,0.0595,Low,Low,0.55,logistic_regression,59.9,58,Two year,Credit card (automatic),DSL,48m+,4,718.8,42.77,Tenure band: 48m+; Monthly Charges; Paperless Billing: No,shap,No
9224-VTYID,0.0595,Low,Low,0.55,logistic_regression,90.5,47,Two year,Mailed check,DSL,25-48m,8,1086.0,64.62,Services subscribed; Total Charges; Streaming Movies: Yes,shap,No
4835-YSJMR,0.0595,Low,Low,0.55,logistic_regression,49.8,39,Two year,Bank transfer (automatic),DSL,25-48m,2,597.6,35.56,Monthly Charges; Average monthly spend; Paperless Billing: No,shap,No
9509-MPYOD,0.0594,Low,Low,0.55,logistic_regression,20.75,35,One year,Mailed check,No,25-48m,1,249.0,14.79,Monthly Charges; Average monthly spend; Contract: One year,shap,No
0707-HOVVN,0.0594,Low,Low,0.55,logistic_regression,75.5,70,Two year,Bank transfer (automatic),DSL,48m+,6,906.0,53.82,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
9361-YNQWJ,0.0593,Low,Low,0.55,logistic_regression,24.4,64,One year,Bank transfer (automatic),No,48m+,2,292.8,17.36,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
0835-DUUIQ,0.0592,Low,Low,0.55,logistic_regression,21.05,24,One year,Bank transfer (automatic),No,13-24m,1,252.6,14.95,Monthly Charges; Tenure; Average monthly spend,shap,No
2977-CEBSX,0.0591,Low,Low,0.55,logistic_regression,90.05,66,Two year,Credit card (automatic),DSL,48m+,8,1080.6,63.86,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
3078-ZKNTS,0.0591,Low,Low,0.55,logistic_regression,19.75,13,Two year,Bank transfer (automatic),No,13-24m,1,237.0,14.01,Tenure; Monthly Charges; Average monthly spend,shap,No
0771-CHWSK,0.0591,Low,Low,0.55,logistic_regression,74.6,66,Two year,Credit card (automatic),DSL,48m+,6,895.2,52.91,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
5266-PFRQK,0.0591,Low,Low,0.55,logistic_regression,20.85,52,One year,Credit card (automatic),No,48m+,1,250.2,14.79,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
9958-MEKUC,0.0588,Low,Low,0.55,logistic_regression,103.95,72,Two year,Credit card (automatic),Fiber optic,48m+,7,1247.4,73.35,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
2000-DHJUY,0.0588,Low,Low,0.55,logistic_regression,92.2,70,Two year,Bank transfer (automatic),DSL,48m+,8,1106.4,65.06,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
9732-OUYRN,0.0584,Low,Low,0.55,logistic_regression,19.0,49,One year,Credit card (automatic),No,48m+,1,228.0,13.32,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
0191-EQUUH,0.0583,Low,Low,0.55,logistic_regression,35.05,25,Two year,Bank transfer (automatic),DSL,25-48m,2,420.6,24.52,Monthly Charges; Tenure; Average monthly spend,shap,No
9717-IOAAF,0.0582,Low,Low,0.55,logistic_regression,25.85,27,Two year,Credit card (automatic),No,25-48m,2,310.2,18.05,Monthly Charges; Average monthly spend; Tenure,shap,No
6258-PVZWJ,0.0581,Low,Low,0.55,logistic_regression,90.8,68,Two year,Credit card (automatic),DSL,48m+,8,1089.6,63.31,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6332-FBZRI,0.058,Low,Low,0.55,logistic_regression,69.35,67,One year,Credit card (automatic),DSL,48m+,6,832.2,48.27,Services subscribed; Tenure band: 48m+; Contract: One year,shap,No
0277-ORXQS,0.0579,Low,Low,0.55,logistic_regression,50.55,66,Two year,Bank transfer (automatic),DSL,48m+,3,606.6,35.12,Monthly Charges; Tenure band: 48m+; Streaming Movies: Yes,shap,No
7503-MIOGA,0.0576,Low,Low,0.55,logistic_regression,89.85,72,Two year,Bank transfer (automatic),DSL,48m+,8,1078.2,62.1,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
5318-YKDPV,0.0575,Low,Low,0.55,logistic_regression,79.15,43,Two year,Credit card (automatic),DSL,25-48m,6,949.8,54.61,Services subscribed; Streaming Movies: Yes; Streaming TV: Yes,shap,No
7564-GHCVB,0.0575,Low,Low,0.55,logistic_regression,79.05,72,Two year,Bank transfer (automatic),Fiber optic,48m+,3,948.6,54.54,Internet Service: Fiber optic; Total Charges; Tenure band: 48m+,shap,No
4980-URKXC,0.0575,Low,Low,0.55,logistic_regression,20.85,36,One year,Bank transfer (automatic),No,25-48m,1,250.2,14.39,Monthly Charges; Average monthly spend; Contract: One year,shap,No
4849-PYRLQ,0.0575,Low,Low,0.55,logistic_regression,73.25,56,Two year,Bank transfer (automatic),DSL,48m+,6,879.0,50.54,Services subscribed; Tenure band: 48m+; Total Charges,shap,No
2990-OGYTD,0.0574,Low,Low,0.55,logistic_regression,86.15,67,Two year,Bank transfer (automatic),DSL,48m+,7,1033.8,59.34,Services subscribed; Total Charges; Tenure band: 48m+,shap,No
6762-QVYJO,0.0574,Low,Low,0.55,logistic_regression,59.75,58,Two year,Mailed check,DSL,48m+,5,717.0,41.16,Tenure band: 48m+; Services subscribed; Streaming Movies: Yes,shap,No
8327-WKMIE,0.0574,Low,Low,0.55,logistic_regression,20.15,37,One year,Credit card (automatic),No,25-48m,1,241.8,13.88,Monthly Charges; Average monthly spend; Contract: One year,shap,No
8430-TWCBX,0.0573,Low,Low,0.55,logistic_regression,20.7,49,One year,Credit card (automatic),No,48m+,1,248.4,14.23,Monthly Charges; Average monthly spend; Tenure band: 48m+,shap,No
0336-KXKFK,0.0572,Low,Low,0.55,logistic_regression,61.2,72,Two year,Credit card (automatic),DSL,48m+,5,734.4,42.01,Tenure band: 48m+; Services subscribed; Total Charges,shap,No
3740-RLMVT,0.0572,Low,Low,0.55,logistic_regression,60.95,67,One year,Bank transfer (automatic),DSL,48m+,4,731.4,41.84,Tenure band: 48m+; Contract: One year; Total Charges,shap,No
3458-IDMFK,0.0571,Low,Low,0.55,logistic_regression,20.75,25,Two year,Mailed check,No,25-48m,1,249.0,14.22,Monthly Charges; Average monthly spend; Tenure,shap,No
0412-UCCNP,0.0571,Low,Low,0.55,logistic_regression,59.2,55,Two year,Electronic check,DSL,48m+,4,710.4,40.56,Tenure band: 48m+; Monthly Charges; Paperless Billing: No,shap,No
3298-QEICA,0.057,Low,Low,0.55,logistic_regression,34.6,23,Two year,Mailed check,DSL,13-24m,2,415.2,23.67,Monthly Charges; Tenure; Average monthly spend,shap,No
9548-ZMVTX,0.057,Low,Low,0.55,logistic_regression,90.45,72,Two year,Bank transfer (automatic),Fiber optic,48m+,5,1085.4,61.87,Total Charges; Internet Service: Fiber optic; Tenure band: 48m+,shap,No
